,ecg
1606912203.1059,84.0
1606912203.108,94.0
1606912203.1099,94.0
1606912203.1119,94.0
1606912203.1139,96.0
1606912203.1159,94.0
1606912203.1179,89.0
1606912203.12,89.0
1606912203.1219,77.0
1606912203.1239,41.0
1606912203.1259,41.0
1606912203.128,296.0
1606912203.1299,890.0
1606912203.1319,1389.0
1606912203.1339,1175.0
1606912203.1359,332.0
1606912203.138,-229.0
1606912203.1399,-113.0
1606912203.1419,26.0
1606912203.1439,-79.0
1606912203.146,-82.0
1606912203.1479,-9.0
1606912203.1499,-21.0
1606912203.1519,-26.0
1606912203.1539,4.0
1606912203.1559,7.0
1606912203.1579,7.0
1606912203.1599,31.0
1606912203.162,38.0
1606912203.1639,36.0
1606912203.1659,45.0
1606912203.1679,55.0
1606912203.17,62.0
1606912203.1719,74.0
1606912203.1739,89.0
1606912203.1759,106.0
1606912203.178,123.0
1606912203.1799,139.0
1606912203.1819,152.0
1606912203.1839,166.0
1606912203.1859,176.0
1606912203.1879,173.0
1606912203.1899,168.0
1606912203.1919,156.0
1606912203.1939,139.0
1606912203.1959,120.0
1606912203.1979,96.0
1606912203.1999,69.0
1606912203.202,48.0
1606912203.2039,36.0
1606912203.2059,24.0
1606912203.2079,14.0
1606912203.2099,9.0
1606912203.2119,12.0
1606912203.2139,16.0
1606912203.2159,19.0
1606912203.218,19.0
1606912203.22,19.0
1606912203.679,28.0
1606912203.6799,36.0
1606912203.6825,36.0
1606912203.685,41.0
1606912203.687,48.0
1606912203.6891,45.0
1606912203.6912,38.0
1606912203.693,45.0
1606912203.6952,50.0
1606912203.697,43.0
1606912203.699,38.0
1606912203.701,50.0
1606912203.703,57.0
1606912203.705,55.0
1606912203.707,50.0
1606912203.709,50.0
1606912203.711,50.0
1606912203.713,53.0
1606912203.715,62.0
1606912203.717,62.0
1606912203.719,55.0
1606912203.721,57.0
1606912203.7229,62.0
1606912203.725,53.0
1606912203.727,43.0
1606912203.729,55.0
1606912203.7311,65.0
1606912203.7329,57.0
1606912203.735,57.0
1606912203.737,62.0
1606912203.739,62.0
1606912203.741,65.0
1606912203.7429,69.0
1606912203.745,67.0
1606912203.747,69.0
1606912203.749,74.0
1606912203.7509,69.0
1606912203.7529,65.0
1606912203.7549,72.0
1606912203.757,72.0
1606912203.759,62.0
1606912203.7611,69.0
1606912203.763,91.0
1606912203.7649,96.0
1606912203.7669,86.0
1606912203.7689,94.0
1606912203.7709,115.0
1606912203.7729,108.0
1606912203.7752,77.0
1606912203.7771,60.0
1606912203.779,72.0
1606912203.7809,84.0
1606912203.7829,77.0
1606912203.7849,69.0
1606912203.7869,72.0
1606912203.7889,72.0
1606912203.7909,69.0
1606912203.7929,72.0
1606912203.795,67.0
1606912203.797,28.0
1606912203.799,45.0
1606912203.8009,347.0
1606912203.8029,994.0
1606912203.8049,1418.0
1606912203.8069,996.0
1606912203.809,84.0
1606912203.811,-311.0
1606912203.8129,-86.0
1606912203.8149,2.0
1606912203.8169,-110.0
1606912203.8189,-77.0
1606912203.8209,-19.0
1606912203.8229,-43.0
1606912204.2487,-31.0
1606912204.2496,2.0
1606912204.2521,-2.0
1606912204.2547,-4.0
1606912204.2567,14.0
1606912204.2587,24.0
1606912204.2608,24.0
1606912204.2627,33.0
1606912204.2647,43.0
1606912204.2668,50.0
1606912204.2688,53.0
1606912204.2707,65.0
1606912204.2727,89.0
1606912204.2747,108.0
1606912204.2767,118.0
1606912204.2787,135.0
1606912204.2807,147.0
1606912204.2826,147.0
1606912204.2846,147.0
1606912204.2869,137.0
1606912204.2887,123.0
1606912204.2906,101.0
1606912204.2926,72.0
1606912204.2946,48.0
1606912204.2968,31.0
1606912204.2987,9.0
1606912204.3006,-9.0
1606912204.3026,-16.0
1606912204.3047,-21.0
1606912204.3066,-21.0
1606912204.3087,-21.0
1606912204.3106,-21.0
1606912204.3126,-21.0
1606912204.3146,-19.0
1606912204.3166,-14.0
1606912204.3187,-7.0
1606912204.3206,4.0
1606912204.3226,7.0
1606912204.3246,9.0
1606912204.3266,19.0
1606912204.3286,24.0
1606912204.3306,21.0
1606912204.3326,24.0
1606912204.3346,28.0
1606912204.3366,26.0
1606912204.3386,24.0
1606912204.3406,28.0
1606912204.3426,31.0
1606912204.3447,31.0
1606912204.3466,31.0
1606912204.3486,33.0
1606912204.3506,36.0
1606912204.3526,36.0
1606912204.3546,33.0
1606912204.3567,31.0
1606912204.3587,36.0
1606912204.3606,45.0
1606912204.3627,43.0
1606912204.3646,41.0
1606912204.3666,45.0
1606912204.3686,50.0
1606912204.3706,50.0
1606912204.3726,48.0
1606912204.3746,48.0
1606912204.3766,50.0
1606912204.3786,53.0
1606912204.3806,50.0
1606912204.3826,45.0
1606912204.3846,50.0
1606912204.3866,55.0
1606912204.3888,53.0
1606912204.3907,55.0
1606912204.3926,55.0
1606912204.7884,50.0
1606912204.7893,45.0
1606912204.7917,45.0
1606912204.7944,45.0
1606912204.7964,55.0
1606912204.7984,69.0
1606912204.8004,79.0
1606912204.8023,86.0
1606912204.8043,96.0
1606912204.8063,94.0
1606912204.8083,69.0
1606912204.8103,50.0
1606912204.8123,41.0
1606912204.8143,45.0
1606912204.8162,53.0
1606912204.8183,48.0
1606912204.8202,45.0
1606912204.8223,48.0
1606912204.8243,55.0
1606912204.8263,53.0
1606912204.8283,43.0
1606912204.8303,12.0
1606912204.8323,-9.0
1606912204.8342,190.0
1606912204.8362,757.0
1606912204.8383,1336.0
1606912204.8402,1295.0
1606912204.8422,523.0
1606912204.8442,-190.0
1606912204.8462,-202.0
1606912204.8483,-16.0
1606912204.8502,-103.0
1606912204.8523,-142.0
1606912204.8542,-60.0
1606912204.8563,-55.0
1606912204.8583,-72.0
1606912204.8603,-41.0
1606912204.8622,-26.0
1606912204.8643,-28.0
1606912204.8662,-19.0
1606912204.8683,-4.0
1606912204.8702,2.0
1606912204.8723,7.0
1606912204.8742,12.0
1606912204.8763,21.0
1606912204.8783,38.0
1606912204.8802,55.0
1606912204.8822,67.0
1606912204.8844,79.0
1606912204.8863,101.0
1606912204.8883,118.0
1606912204.8902,135.0
